Year,player_name,last_name,first_name,team,team_clean,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2017,"Montgomery (AP), Mike",Montgomery (AP), Mike,PET,PET,,4,0,1,1,4,0,0,0,0
2017,"Nolan, Chris",Nolan, Chris,BRA,BRA,T,13,1,0,1,18,0,0,0,0
2017,"Noseworthy, Brent",Noseworthy, Brent,BUR,BUR,F,7,0,1,1,8,0,0,0,0
2017,"Rowe, Sam",Rowe, Sam,TOR,TOR,F,5,0,1,1,0,0,0,0,0
2017,"Shand, Matt",Shand, Matt,WHI,WHI,,1,0,1,1,2,0,0,0,0
2017,"Sutton, Steve",Sutton, Steve,ORA,ORA,T,3,0,1,1,0,0,0,0,0
2017,"Tait (AP), Dawson",Tait (AP), Dawson,PET,PET,F,1,0,1,1,0,0,0,0,0
2017,"Thomas AP, Skylar",Thomas AP, Skylar,SNA,SNA,,1,1,0,1,0,0,0,0,0
2017,"Valade AP, Reid",Valade AP, Reid,ORA,ORA,,1,0,1,1,2,0,0,0,0
2017,"Vince, Matt",Vince, Matt,BRA,BRA,D,3,1,0,1,20,0,0,0,0
2017,"Wiechers, Matthew",Wiechers, Matthew,KWE,KWE,D,5,0,1,1,0,0,0,0,0
2017,"Wolf, Adam AP",Wolf, Adam AP,BUR,BUR,,1,0,1,1,0,0,0,0,0
2017,"Woodland, Kurtis",Woodland, Kurtis,KWE,KWE,F,1,0,1,1,0,0,0,0,0
2017,"X Leies, Connor",Leies, Connor,BRA,BRA,O,3,0,1,1,0,0,0,0,0
2017,"(AP) McGinnis, Dalton",(AP) McGinnis, Dalton,TOR,TOR,D,15,0,0,0,6,0,0,0,0
2017,"(AP) Veltman, Kris",(AP) Veltman, Kris,TOR,TOR,D,1,0,0,0,0,0,0,0,0
2017,"Acchione, Cameron",Acchione, Cameron,BLS,BLS,,1,0,0,0,0,0,0,0,0
2017,"Adams, Kyle",Adams, Kyle,SCA,SCA,T,1,0,0,0,0,0,0,0,0
2017,"AP Morrisette, Greg",AP Morrisette, Greg,BUR,BUR,,2,0,0,0,0,0,0,0,0
2017,"Argent AP, Tye",Argent AP, Tye,BUR,BUR,,1,0,0,0,0,0,0,0,0
2017,"Barefoot AP, Wyatt",Barefoot AP, Wyatt,ORA,ORA,,1,0,0,0,2,0,0,0,0
2017,"Biles, Tyler",Biles, Tyler,BRA,BRA,D,3,0,0,0,14,0,0,0,0
2017,"Bolduc, Yvonne AP",Bolduc, Yvonne AP,BUR,BUR,,1,0,0,0,0,0,0,0,0
2017,"Bradley, Nick",Bradley, Nick,KWE,KWE,,4,0,0,0,23,0,0,0,0
2017,"Brown AP, Dawson",Brown AP, Dawson,BUR,BUR,,2,0,0,0,0,0,0,0,0
2017,"Burke, Stuart",Burke, Stuart,BRA,BRA,AP,4,0,0,0,6,0,0,0,0
2017,"Clark, Christian (AP)",Clark, Christian (AP),WHI,WHI,,2,0,0,0,15,0,0,0,0
2017,"Clark, Everett",Clark, Everett,WHI,WHI,,1,0,0,0,0,0,0,0,0
2017,"Fernades, Jeff",Fernades, Jeff,WHI,WHI,,1,0,0,0,0,0,0,0,0
2017,"Fox, Hayden",Fox, Hayden,SNA,SNA,,1,0,0,0,0,0,0,0,0
2017,"Fulgenzi, Nick AP",Fulgenzi, Nick AP,BUR,BUR,,2,0,0,0,0,0,0,0,0
2017,"Gaulton, Tyler",Gaulton, Tyler,PET,PET,F,8,0,0,0,8,0,0,0,0
2017,"Gillmore, Hunter",Gillmore, Hunter,PET,PET,D,1,0,0,0,0,0,0,0,0
2017,"Goodwin AP, Josh",Goodwin AP, Josh,BLS,BLS,,9,0,0,0,4,0,0,0,0
2017,"Goodwin, Josh",Goodwin, Josh,BLS,BLS,F,2,0,0,0,0,0,0,0,0
2017,"Graham AP, Mack",Graham AP, Mack,MIM,MIM,,3,0,0,0,4,0,0,0,0
2017,"Haber, Austin (AP)",Haber, Austin (AP),TOR,TOR,D,1,0,0,0,0,0,0,0,0
2017,"Halls AP, Tyler",Halls AP, Tyler,ORA,ORA,,1,0,0,0,0,0,0,0,0
2017,"Halls AP, Tyler",Halls AP, Tyler,ORA,ORA,,1,0,0,0,0,0,0,0,0
2017,"Heidecker, Ben",Heidecker, Ben,BUR,BUR,,1,0,0,0,0,0,0,0,0
2017,"Johnson, Jacob",Johnson, Jacob,SCA,SCA,D,1,0,0,0,0,0,0,0,0
2017,"Kearney, Zack",Kearney, Zack,WHI,WHI,,1,0,0,0,0,0,0,0,0
2017,"Landriault, Noah",Landriault, Noah,BLS,BLS,,5,0,0,0,2,0,0,0,0
2017,"Laprade, Dylan",Laprade, Dylan,BLS,BLS,D,5,0,0,0,53,0,0,0,0
2017,"Larock (AP), Trent",Larock (AP), Trent,PET,PET,O,1,0,0,0,0,0,0,0,0
2017,"Lebar, Noah",Lebar, Noah,KWE,KWE,F,1,0,0,0,0,0,0,0,0
2017,"Leclair, Liam",Leclair, Liam,SNA,SNA,,6,0,0,0,6,0,0,0,0
2017,"Limoges, Liam",Limoges, Liam,MIM,MIM,,1,0,0,0,0,0,0,0,0
2017,"Lint, Connor",Lint, Connor,BLS,BLS,,9,0,0,0,6,0,0,0,0
2017,"Lint, Connor",Lint, Connor,BLS,BLS,,3,0,0,0,2,0,0,0,0
2017,"Lynch, John",Lynch, John,PET,PET,T,2,0,0,0,2,0,0,0,0
2017,"Maltby AP, Andrew",Maltby AP, Andrew,BLS,BLS,,1,0,0,0,0,0,0,0,0
2017,"Manning, Jed",Manning, Jed,WHI,WHI,F,1,0,0,0,2,0,0,0,0
2017,"Manning, Jed",Manning, Jed,WHI,WHI,F,1,0,0,0,0,0,0,0,0
2017,"Mcdonald, Cam",Mcdonald, Cam,BUR,BUR,F,1,0,0,0,0,0,0,0,0
2017,"Mueller, Ryan",Mueller, Ryan,KWE,KWE,AP,2,0,0,0,0,0,0,0,0
2017,"Nanos, Jordan",Nanos, Jordan,BLS,BLS,,1,0,0,0,0,0,0,0,0
2017,"Palmer, Riley",Palmer, Riley,WHI,WHI,,1,0,0,0,2,0,0,0,0
2017,"Pattyn, Matt",Pattyn, Matt,KWE,KWE,AP,1,0,0,0,2,0,0,0,0
2017,"Pavlinich, David",Pavlinich, David,KWE,KWE,AP,2,0,0,0,2,0,0,0,0
2017,"Pilcher, Luke",Pilcher, Luke,BUR,BUR,,1,0,0,0,0,0,0,0,0
2017,"Pilon, Kealan",Pilon, Kealan,SCA,SCA,O,1,0,0,0,0,0,0,0,0
2017,"Pongetti AP, Mike",Pongetti AP, Mike,BUR,BUR,,1,0,0,0,0,0,0,0,0
2017,"Ponzetti, Mike",Ponzetti, Mike,BUR,BUR,,2,0,0,0,2,0,0,0,0
2017,"Power, Jakob",Power, Jakob,BLS,BLS,,2,0,0,0,0,0,0,0,0
2017,"Pratt AP, Dustin",Pratt AP, Dustin,ORA,ORA,,1,0,0,0,0,0,0,0,0
2017,"Pratt, Dustyn",Pratt, Dustyn,ORA,ORA,T,5,0,0,0,0,0,0,0,0
2017,"Robinson, Luke",Robinson, Luke,BUR,BUR,,2,0,0,0,0,0,0,0,0
2017,"Rowe, Sam",Rowe, Sam,MIM,MIM,D,5,0,0,0,2,0,0,0,0
2017,"Schott, Carter",Schott, Carter,WHI,WHI,F,3,0,0,0,0,0,0,0,0
2017,"Skiruing, AJ",Skiruing, AJ,BUR,BUR,,1,0,0,0,0,0,0,0,0
2017,"Snider, Lucas",Snider, Lucas,KWE,KWE,,7,0,0,0,4,0,0,0,0
2017,"Stacey, Trevor",Stacey, Trevor,SNA,SNA,D,8,0,0,0,107,0,0,0,0
2017,"Thompson, Josh",Thompson, Josh,BRA,BRA,,6,0,0,0,6,0,0,0,0
2017,"Vail, Tanner",Vail, Tanner,SCA,SCA,T,6,0,0,0,10,0,0,0,0
2017,"Van Der Vegt (AP), Thomas",Van Der Vegt (AP), Thomas,PET,PET,,1,0,0,0,0,0,0,0,0
2017,"Wilkie AP, David",Wilkie AP, David,BLS,BLS,,1,0,0,0,0,0,0,0,0
2017,"Williams, Jed",Williams, Jed,WHI,WHI,,1,0,0,0,0,0,0,0,0
2017,"Wright, Joel",Wright, Joel,TOR,TOR,,4,0,0,0,29,0,0,0,0
2017,"Wyers (AP), Cam",Wyers (AP), Cam,PET,PET,,7,0,0,0,4,0,0,0,0
2017,"Yarranton, Max",Yarranton, Max,PET,PET,F,1,0,0,0,0,0,0,0,0
2016,"Teat, Jeff",Teat, Jeff,BRA,BRA,O,19,56,89,145,4,11,23,7,1
2016,"Staats, Austin",Staats, Austin,SNA,SNA,O,20,72,54,126,76,12,9,4,3
2016,"Gibson, Tyson",Gibson, Tyson,BRA,BRA,T,17,45,54,99,5,11,16,4,2
2016,"Petterson, Clarke",Petterson, Clarke,BRA,BRA,O,19,27,63,90,18,2,12,1,4
2016,"Kew, Andrew",Kew, Andrew,BUR,BUR,O,17,46,29,75,12,6,8,4,1
2016,"Charalambides, Adam",Charalambides, Adam,ORA,ORA,F,17,35,39,74,26,3,3,0,1
2016,"McNabb, Jake",McNabb, Jake,SNA,SNA,,20,34,40,74,10,4,10,2,1
2016,"Bomberry, Brendan",Bomberry, Brendan,SNA,SNA,O,13,17,52,69,40,3,12,1,0
2016,"Tinney, Joel",Tinney, Joel,ORA,ORA,O,16,23,42,65,18,7,5,0,0
2016,"Welsh, Brenden",Welsh, Brenden,BLS,BLS,F,20,29,35,64,8,4,9,0,1
2016,"Kearnan, Connor",Kearnan, Connor,WHI,WHI,O,20,32,28,60,8,1,5,0,0
2016,"Simmons, Alex",Simmons, Alex,SCA,SCA,F,16,26,34,60,4,2,4,2,0
2016,"Smith, Drake",Smith, Drake,KWE,KWE,F,19,20,39,59,10,5,9,0,0
2016,"Nanticoke, Tehoka",Nanticoke, Tehoka,SNA,SNA,O,14,24,33,57,18,3,4,1,1
2016,"Lanchbury, Ryan",Lanchbury, Ryan,BUR,BUR,O,14,17,38,55,2,4,8,0,2
2016,"Cloutier, Chris",Cloutier, Chris,SNA,SNA,F,12,25,29,54,2,4,6,0,2
2016,"Zavitz, Carter",Zavitz, Carter,SCA,SCA,O,19,17,36,53,8,5,4,1,3
2016,"Apers, Nolan",Apers, Nolan,SNA,SNA,O,19,22,30,52,10,4,5,0,2
2016,"Downs, Dereck",Downs, Dereck,MIM,MIM,O,16,28,24,52,10,9,7,2,0
2016,"Fox, Jake",Fox, Jake,PET,PET,F,18,25,27,52,34,4,3,3,1
2016,"Bridle, Dallas",Bridle, Dallas,ORA,ORA,F,20,23,28,51,26,3,4,1,0
2016,"Donville, Jonathan",Donville, Jonathan,MIM,MIM,O,17,22,28,50,4,6,9,2,0
2016,"Pyke, Spencer",Pyke, Spencer,BLS,BLS,F,20,17,32,49,15,4,11,0,1
2016,"Vangalen, Matt",Vangalen, Matt,ORA,ORA,F,18,21,28,49,4,1,1,0,0
2016,"Wittig, Jeff",Wittig, Jeff,SCA,SCA,O,17,33,16,49,12,4,3,0,0
2016,"Currie, Damon",Currie, Damon,KWE,KWE,F,16,21,27,48,4,2,10,3,1
2016,"Michel, Dan",Michel, Dan,PET,PET,O,20,24,24,48,23,2,5,0,1
2016,"Yetman, Bryce",Yetman, Bryce,WHI,WHI,O,18,18,30,48,14,4,3,0,0
2016,"Hanna, Tristan",Hanna, Tristan,TOR,TOR,O,20,19,28,47,0,3,4,1,0
2016,"Ducharme, Lucas",Ducharme, Lucas,ORA,ORA,F,20,22,24,46,2,2,4,0,0
2016,"Theede, Dawson",Theede, Dawson,WHI,WHI,O,17,15,31,46,52,0,5,0,0
2016,"Milligan, Cam",Milligan, Cam,PET,PET,O,10,14,31,45,6,2,4,1,1
2016,"Kealey, Corson",Kealey, Corson,TOR,TOR,O,20,24,19,43,0,2,3,2,0
2016,"Killen, Kyle",Killen, Kyle,PET,PET,O,15,21,22,43,21,3,3,0,0
2016,"Thomson, Tanner",Thomson, Tanner,MIM,MIM,O,12,24,19,43,9,3,3,3,1
2016,"Lee, Matthew",Lee, Matthew,MIM,MIM,O,16,24,18,42,50,3,4,0,0
2016,"Ham, Liam",Ham, Liam,BLS,BLS,,17,10,31,41,9,1,8,1,1
2016,"Neal, Davis",Neal, Davis,ORA,ORA,F,17,12,29,41,27,2,6,0,0
2016,"Mackay, Tyler",Mackay, Tyler,BRA,BRA,O,20,13,27,40,14,1,2,0,3
2016,"Shea, Patrick",Shea, Patrick,BUR,BUR,O,20,14,25,39,2,5,4,0,2
2016,"Hamley, Cody",Hamley, Cody,KWE,KWE,,20,20,18,38,2,6,4,1,1
2016,"Hutchison, Dylan",Hutchison, Dylan,PET,PET,T,20,14,23,37,28,2,5,0,2
2016,"McLean, Brody",McLean, Brody,TOR,TOR,O,19,16,21,37,0,2,6,0,0
2016,"Cook, Tanner",Cook, Tanner,WHI,WHI,T,18,16,20,36,10,3,2,1,0
2016,"Del Zotto, Scott",Del Zotto, Scott,ORA,ORA,F,19,15,21,36,55,0,1,2,0
2016,"Karam, Nick",Karam, Nick,WHI,WHI,O,17,13,22,35,12,1,0,0,0
2016,"Robinson, Justin",Robinson, Justin,BRA,BRA,D,19,14,21,35,20,7,10,0,2
2016,"Wales, Mitch",Wales, Mitch,BUR,BUR,T,20,12,23,35,2,1,5,0,2
2016,"Whiteford, James",Whiteford, James,BRA,BRA,F,17,13,22,35,8,2,6,0,1
2016,"Hoggarth, Thomas",Hoggarth, Thomas,ORA,ORA,T,21,13,20,33,0,0,4,1,1
2016,"Huggins, Justin",Huggins, Justin,BUR,BUR,O,19,16,17,33,20,1,6,0,0
2016,"Mawdsley, Colin",Mawdsley, Colin,BLS,BLS,,11,20,12,32,46,7,3,1,0
2016,"Erskine, Brett",Erskine, Brett,SCA,SCA,O,15,9,22,31,2,0,2,0,0
2016,"Miller, Zach",Miller, Zach,SNA,SNA,,8,11,20,31,0,1,6,0,1
2016,"Goddard, Jordan",Goddard, Jordan,KWE,KWE,F,16,13,17,30,22,1,2,0,0
2016,"Garlent, Holden",Garlent, Holden,SCA,SCA,D,18,18,11,29,12,3,0,0,4
2016,"Campbell, Andy",Campbell, Andy,ORA,ORA,F,20,16,12,28,25,3,3,0,0
2016,"Garlin, Cam",Garlin, Cam,WHI,WHI,O,19,16,12,28,12,1,1,0,0
2016,"Kurtz, Tye",Kurtz, Tye,KWE,KWE,F,13,14,14,28,12,2,2,0,0
2016,"Walker, Ethan",Walker, Ethan,PET,PET,T,9,10,18,28,0,1,4,0,1
2016,"Cook, Keenan",Cook, Keenan,WHI,WHI,T,20,8,19,27,21,0,0,1,0
2016,"Kelly, Jack",Kelly, Jack,TOR,TOR,O,18,8,19,27,10,1,4,0,0
2016,"Longboat, Travis",Longboat, Travis,SNA,SNA,AP,10,10,17,27,0,4,2,1,0
2016,"Sundown, Larson",Sundown, Larson,SNA,SNA,,8,9,18,27,2,2,1,0,1
2016,"Ward, Cody",Ward, Cody,SCA,SCA,O,16,15,12,27,11,1,2,2,1
2016,"Wiedemann, Adam",Wiedemann, Adam,BRA,BRA,D,20,8,19,27,10,1,1,1,4
2016,"Chaykowsky, Nick",Chaykowsky, Nick,BLS,BLS,F,6,10,16,26,10,3,3,0,0
2016,"Henry, Alex",Henry, Alex,SNA,SNA,D,9,15,11,26,4,1,2,1,0
2016,"Northey, Adam",Northey, Adam,MIM,MIM,,15,7,19,26,0,1,3,0,0
2016,"Curtis, Riley",Curtis, Riley,BRA,BRA,O,15,13,12,25,2,3,2,1,0
2016,"Simons, Alec",Simons, Alec,MIM,MIM,,17,4,21,25,26,0,0,0,1
2016,"Scott, Justin",Scott, Justin,MIM,MIM,,12,10,14,24,4,0,1,0,0
2016,"Drake, Bennett",Drake, Bennett,WHI,WHI,T,11,13,10,23,30,1,2,0,0
2016,"Reid, Jackson",Reid, Jackson,KWE,KWE,F,7,11,12,23,15,3,4,1,0
2016,"Harris, Latrell",Harris, Latrell,SCA,SCA,D,19,8,14,22,14,0,3,0,1
2016,"Martin, Justin",Martin, Justin,BUR,BUR,T,19,1,21,22,34,0,0,0,1
2016,"Gold, Eric",Gold, Eric,MIM,MIM,F,14,10,11,21,4,0,0,2,0
2016,"Lewis, Garrett",Lewis, Garrett,TOR,TOR,T,17,8,13,21,12,0,0,0,1
2016,"Charbonneau, Steph",Charbonneau, Steph,BLS,BLS,D,20,10,10,20,62,0,3,4,2
2016,"McWilliams, Cole",McWilliams, Cole,PET,PET,T,15,4,16,20,8,0,0,0,0
2016,"(AP) Keats, Bryce",(AP) Keats, Bryce,TOR,TOR,O,14,5,14,19,23,0,4,0,0
2016,"Cresswell, Braydon",Cresswell, Braydon,ORA,ORA,F,13,4,15,19,2,0,1,0,0
2016,"Elder, Lauchlin",Elder, Lauchlin,BUR,BUR,F,20,15,4,19,10,1,0,1,0
2016,"Gilray, Matt",Gilray, Matt,ORA,ORA,F,19,13,6,19,10,0,0,3,0
2016,"Burr, Cory",Burr, Cory,TOR,TOR,O,16,5,13,18,0,1,2,0,0
2016,"Hudson, Robert",Hudson, Robert,MIM,MIM,D,15,8,10,18,0,1,4,0,0
2016,"Hulbert, Jackson",Hulbert, Jackson,TOR,TOR,O,7,10,8,18,7,1,1,0,0
2016,"Dybowski, Zack",Dybowski, Zack,KWE,KWE,T,18,6,11,17,6,0,0,1,2
2016,"Hulbert, Jackson",Hulbert, Jackson,BUR,BUR,,8,6,11,17,5,1,3,1,0
2016,"Kilgour, Kyler",Kilgour, Kyler,SCA,SCA,O,15,4,13,17,2,0,4,0,0
2016,"Nanos, Jordan",Nanos, Jordan,BLS,BLS,,9,9,8,17,4,2,0,0,2
2016,"Young, Chris",Young, Chris,BUR,BUR,T,20,6,11,17,24,0,0,1,1
2016,"Borgatti, Andrew",Borgatti, Andrew,BRA,BRA,,20,4,12,16,6,0,0,0,0
2016,"Smith, Ryan",Smith, Ryan,BUR,BUR,O,13,6,10,16,2,0,1,0,0
2016,"Barclay, James",Barclay, James,MIM,MIM,,19,7,8,15,54,1,1,0,0
2016,"Brown, Connor",Brown, Connor,BRA,BRA,O,5,7,8,15,19,1,1,0,0
2016,"Gustavsen, Mitch",Gustavsen, Mitch,TOR,TOR,T,20,2,13,15,37,0,0,0,1
2016,"Miller, Danton",Miller, Danton,SNA,SNA,AP,5,4,11,15,2,2,4,0,1
2016,"Mullen, Andrew",Mullen, Andrew,TOR,TOR,T,17,4,11,15,34,0,1,0,2
2016,"Pace, Alex",Pace, Alex,SCA,SCA,O,19,4,11,15,6,0,2,0,0
2016,"Patten, Liam",Patten, Liam,BLS,BLS,D,19,9,6,15,94,1,1,1,3
2016,"Stinson, Tyler",Stinson, Tyler,WHI,WHI,O,17,6,9,15,25,0,0,0,0
2016,"Forster, Aaron",Forster, Aaron,TOR,TOR,T,9,7,7,14,2,2,3,0,1
2016,"Iacocca, Mackenzie",Iacocca, Mackenzie,KWE,KWE,F,15,8,6,14,22,1,1,0,0
2016,"Walsh, Patrick",Walsh, Patrick,BUR,BUR,T,20,4,10,14,14,0,0,1,0
2016,"Duncan, Matthew",Duncan, Matthew,TOR,TOR,O,17,1,12,13,8,0,1,0,0
2016,"Filson, Cody",Filson, Cody,KWE,KWE,T,19,5,8,13,18,0,1,1,0
2016,"French, Ben",French, Ben,MIM,MIM,,6,2,11,13,6,0,4,0,1
2016,"Mika, John",Mika, John,BLS,BLS,D,20,3,10,13,73,0,1,2,1
2016,"Poole, Tanner",Poole, Tanner,BLS,BLS,F,18,6,7,13,26,0,0,1,0
2016,"Coyle, Joel",Coyle, Joel,ORA,ORA,T,20,1,11,12,23,0,0,0,0
2016,"Elder, Spencer",Elder, Spencer,BUR,BUR,O,13,2,10,12,8,0,1,0,0
2016,"Hancock (AP), Bryan",Hancock (AP), Bryan,SCA,SCA,F,7,6,6,12,2,0,0,2,0
2016,"Henrick, Jeff",Henrick, Jeff,ORA,ORA,T,18,7,5,12,30,0,0,0,0
2016,"Rai, Tristen",Rai, Tristen,WHI,WHI,,7,5,7,12,0,0,0,0,0
2016,"Simmons, Reid",Simmons, Reid,BLS,BLS,D,20,6,6,12,12,2,1,0,1
2016,"Boudreau, Jake",Boudreau, Jake,BRA,BRA,,18,2,9,11,12,0,2,0,2
2016,"Horn, Oran",Horn, Oran,SNA,SNA,T,14,3,8,11,15,0,0,0,0
2016,"Jones, Callum",Jones, Callum,BUR,BUR,T,20,5,6,11,28,1,0,0,0
2016,"Lucier, Cory",Lucier, Cory,SNA,SNA,UA,7,2,9,11,2,0,1,0,1
2016,"Masson, Zac",Masson, Zac,ORA,ORA,T,18,4,7,11,24,0,0,0,1
2016,"Masterson, Pat",Masterson, Pat,KWE,KWE,F,20,1,10,11,9,0,0,0,2
2016,"Prince, Davis",Prince, Davis,KWE,KWE,F,7,4,7,11,0,0,0,0,0
2016,"Boissonneault, Mathieu",Boissonneault, Mathieu,WHI,WHI,D,18,2,8,10,10,0,0,0,1
2016,"Brown, Travis",Brown, Travis,ORA,ORA,T,18,2,8,10,6,0,1,0,0
2016,"Harris, Michael",Harris, Michael,TOR,TOR,T,19,7,3,10,2,0,0,1,0
2016,"Layton, Brent",Layton, Brent,BLS,BLS,F,20,2,8,10,2,0,1,0,0
2016,"Nishimura, Jackson",Nishimura, Jackson,TOR,TOR,T,20,5,5,10,15,0,0,0,0
2016,"Simeoni, Tristan",Simeoni, Tristan,BLS,BLS,,13,3,7,10,0,0,0,0,1
2016,"Willman, Christopher",Willman, Christopher,ORA,ORA,T,18,5,5,10,24,0,0,0,0
2016,"Booth, Percy",Booth, Percy,SCA,SCA,O,12,2,7,9,36,0,0,0,0
2016,"Challice, Dan",Challice, Dan,PET,PET,D,19,5,4,9,11,0,0,0,2
2016,"Darroch, Sean",Darroch, Sean,WHI,WHI,D,18,2,7,9,14,0,0,0,0
2016,"Emery, Nathan",Emery, Nathan,BUR,BUR,T,20,3,6,9,11,0,0,0,0
2016,"Laprade, Dylan",Laprade, Dylan,BLS,BLS,D,20,1,8,9,44,0,0,0,0
2016,"McWilliams, Mike",McWilliams, Mike,BLS,BLS,F,19,3,6,9,2,0,0,1,1
2016,"Rice, Brine",Rice, Brine,PET,PET,O,5,3,6,9,2,1,2,0,1
2016,"S Hill, Owen",S Hill, Owen,SNA,SNA,,10,2,7,9,12,0,0,0,0
2016,"Staats, Jerry",Staats, Jerry,SNA,SNA,,18,1,8,9,13,0,1,0,2
2016,"Cole, Connor",Cole, Connor,KWE,KWE,F,19,3,5,8,22,0,0,0,0
2016,"Cook, Jake",Cook, Jake,TOR,TOR,T,6,3,5,8,6,0,1,1,0
2016,"Eddy, Garrett",Eddy, Garrett,WHI,WHI,D,14,6,2,8,10,0,0,0,0
2016,"Grimes, Colin",Grimes, Colin,MIM,MIM,F,7,3,5,8,0,0,1,0,0
2016,"Hill, Chaunce",Hill, Chaunce,SNA,SNA,,16,2,6,8,16,1,0,0,0
2016,"Laird, Connor",Laird, Connor,WHI,WHI,D,18,4,4,8,4,0,0,0,0
2016,"Lundy, Brenden",Lundy, Brenden,WHI,WHI,,9,1,7,8,8,0,0,0,0
2016,"McClelland, Connor",McClelland, Connor,BRA,BRA,D,14,5,3,8,16,0,0,1,1
2016,"OConnel, Carter",OConnel, Carter,PET,PET,T,6,2,6,8,0,0,1,0,1
2016,"Sands, Parker",Sands, Parker,PET,PET,T,20,4,4,8,2,0,0,0,0
2016,"Toguri, Josh",Toguri, Josh,MIM,MIM,D,20,2,6,8,34,0,0,0,0
2016,"Van Schepen, Luke",Van Schepen, Luke,BRA,BRA,D,19,3,5,8,20,0,1,0,1
2016,"Williams, Dyson",Williams, Dyson,WHI,WHI,,5,5,3,8,0,1,1,0,0
2016,"Doolittle, Kessler",Doolittle, Kessler,SNA,SNA,D,17,2,5,7,34,0,1,1,0
2016,"Hill, Brayden",Hill, Brayden,SNA,SNA,,19,1,6,7,6,0,0,0,2
2016,"Mathany, Evan",Mathany, Evan,KWE,KWE,F,5,2,5,7,0,0,0,0,0
2016,"McMahon, Jamie",McMahon, Jamie,ORA,ORA,T,20,2,5,7,0,0,0,0,0
2016,"Minichiello, Marcus",Minichiello, Marcus,TOR,TOR,T,18,3,4,7,2,0,0,1,1
2016,"OBrien, Tyler",OBrien, Tyler,BUR,BUR,O,8,3,4,7,11,0,0,0,0
2016,"Smith, Jerrett",Smith, Jerrett,TOR,TOR,T,19,2,5,7,2,0,0,0,0
2016,"Badour (AP), Cam",Badour (AP), Cam,SCA,SCA,O,5,2,4,6,12,0,0,1,1
2016,"Bomberry, Tyson",Bomberry, Tyson,SNA,SNA,D,11,2,4,6,8,0,0,0,0
2016,"Brand (AP), Carter",Brand (AP), Carter,PET,PET,O,9,2,4,6,0,1,0,0,0
2016,"Jeffrey, Warren",Jeffrey, Warren,MIM,MIM,D,17,1,5,6,35,0,0,0,1
2016,"Kelly, Rowan",Kelly, Rowan,TOR,TOR,T,15,4,2,6,4,0,0,0,0
2016,"LeClair, Kellen",LeClair, Kellen,SNA,SNA,D,15,1,5,6,20,0,0,0,0
2016,"Mawdsley, Colin",Mawdsley, Colin,BUR,BUR,,4,3,3,6,0,0,0,0,0
2016,"McCullough, Jordan",McCullough, Jordan,WHI,WHI,D,20,1,5,6,14,0,1,0,1
2016,"Nelson, Markell",Nelson, Markell,BRA,BRA,F,17,1,5,6,42,0,1,0,0
2016,"Newbrough, Daire",Newbrough, Daire,KWE,KWE,,10,2,4,6,0,0,1,0,0
2016,"Radbourne, Eric",Radbourne, Eric,KWE,KWE,F,17,3,3,6,6,0,0,0,0
2016,"Smyth, Trevor",Smyth, Trevor,ORA,ORA,T,15,5,1,6,7,0,0,0,0
2016,"Whitty, Tom",Whitty, Tom,SCA,SCA,D,16,0,6,6,21,0,0,0,1
2016,"Finlay, Nick",Finlay, Nick,PET,PET,T,10,2,3,5,0,0,0,1,1
2016,"Guay, Julien",Guay, Julien,BUR,BUR,T,14,3,2,5,10,0,0,0,1
2016,"Ham, Connor",Ham, Connor,KWE,KWE,T,6,1,4,5,7,0,0,0,0
2016,"Hillis, Shane",Hillis, Shane,ORA,ORA,F,4,0,5,5,0,0,0,0,0
2016,"Lemke, Justin",Lemke, Justin,WHI,WHI,D,7,3,2,5,10,0,0,0,0
2016,"McCannell, Mike",McCannell, Mike,ORA,ORA,T,8,1,4,5,4,0,0,0,0
2016,"McConvey, Jonathon",McConvey, Jonathon,MIM,MIM,,6,2,3,5,0,0,0,0,0
2016,"Reid, Jackson",Reid, Jackson,KWE,KWE,F,1,1,4,5,0,0,1,0,0
2016,"Rex (AP), Josh",Rex (AP), Josh,SCA,SCA,O,5,1,4,5,0,0,0,0,0
2016,"Robinson, Brandon",Robinson, Brandon,BRA,BRA,T,2,2,3,5,12,0,0,0,0
2016,"Shawn, Lantz",Shawn, Lantz,NA,NA,,1,1,4,5,0,0,0,0,0
2016,"Tamas, Alec",Tamas, Alec,SCA,SCA,D,20,2,3,5,34,0,0,0,0
2016,"Utrosa, Ben",Utrosa, Ben,WHI,WHI,T,18,3,2,5,2,0,0,0,0
2016,"Willock, Ryan",Willock, Ryan,KWE,KWE,O,11,3,2,5,6,0,0,0,1
2016,"Blakely, Cree",Blakely, Cree,SCA,SCA,F,4,2,2,4,0,0,0,0,0
2016,"Bolger, Dawson",Bolger, Dawson,KWE,KWE,,3,0,4,4,0,0,0,0,0
2016,"Buque, Phil",Buque, Phil,KWE,KWE,,13,2,2,4,20,0,0,0,0
2016,"Cook, Jake",Cook, Jake,BUR,BUR,,8,0,4,4,8,0,0,0,0
2016,"Driscoll, Kyle",Driscoll, Kyle,KWE,KWE,F,7,0,4,4,2,0,0,0,0
2016,"Grenon (AP), Nathan",Grenon (AP), Nathan,TOR,TOR,F,3,3,1,4,2,0,0,0,0
